TransactionDate,Amount,Transaction_Type
2024-03-22 23:45:57,200.56,credit
2024-03-03 10:27:58,448.08,debit
2023-08-05 14:38:52,212.79,credit
2023-08-27 17:49:50,74.95,debit
2023-12-21 16:04:50,405.13,credit
2023-08-21 11:25:25,44.97,credit
2023-07-16 19:06:42,202.59,debit
2024-01-21 08:16:05,109.03,debit
2023-09-10 16:02:25,297.34,debit
2023-10-08 15:51:17,325.41,debit
2024-03-23 09:36:29,93.66,credit
2024-02-16 16:53:46,370.83,debit
2023-09-22 12:23:31,277.76,credit
2023-11-28 21:07:48,36.1,debit
2023-09-22 02:08:03,92.7,debit
2023-08-09 23:27:11,336.83,debit
2023-09-13 13:38:16,224.56,credit
2023-07-20 07:25:00,59.06,debit
2024-01-30 11:06:41,339.97,credit
2023-10-03 18:20:15,422.18,debit
2023-08-10 11:00:04,111.01,debit
2023-09-18 06:47:50,226.9,debit
2023-11-30 16:49:33,26.82,credit
2023-10-26 05:25:06,261.31,debit
2023-05-02 20:51:40,487.58,debit
2023-08-13 23:57:38,53.81,debit
2023-12-31 04:35:55,332.9,debit
2024-01-03 23:27:19,215.49,debit
2024-01-20 09:21:05,284.75,credit
2023-09-18 21:20:15,24.2,credit
2024-02-19 21:08:46,122.08,debit
2024-03-02 03:45:52,22.11,debit
2024-03-06 06:15:59,27.73,credit
2023-07-28 01:12:08,329.32,debit
2023-04-23 22:22:42,283.23,debit
2023-12-02 15:12:29,329.59,credit
2023-06-06 22:25:36,468.41,debit
2023-06-19 14:53:22,253.28,credit
2023-07-28 16:54:43,22.23,debit
2023-04-19 18:40:06,212.27,debit
2023-06-22 09:01:46,329.78,debit
2023-04-25 12:02:13,80.4,credit
2024-03-20 06:17:50,376.66,debit
2023-10-27 00:13:34,73.22,credit
2023-10-18 21:08:31,286.33,debit
2023-11-13 14:45:09,126.1,credit
2023-05-17 00:56:33,467.57,credit
2024-02-04 01:09:16,344.53,credit
2024-02-20 22:35:30,398.52,debit
2023-08-24 16:23:39,466.4,debit
2023-11-25 18:43:04,379.44,credit
2023-05-19 02:00:34,278.01,debit
2024-01-18 10:30:18,414.14,credit
2023-07-10 18:33:28,493.75,debit
2024-02-28 10:46:16,191.9,debit
2024-03-25 11:48:46,158.64,credit
2023-07-23 01:54:10,271.33,credit
2023-04-23 18:49:44,232.41,credit
2024-01-19 05:23:11,172.53,debit
2024-03-03 06:37:32,34.54,debit
2024-03-29 12:31:09,280.59,credit
2023-10-12 01:22:06,307.82,credit
2023-12-21 09:12:48,132.44,credit
2024-03-18 10:45:32,154.92,debit
2023-12-28 15:41:58,122.69,debit
2024-02-04 15:37:39,375.43,credit
2023-12-18 03:40:03,35.85,credit
2023-06-11 00:03:14,368.28,credit
2023-07-23 19:26:04,393.71,debit
2024-03-16 04:35:02,232.39,debit
2024-03-27 21:15:51,279.41,credit
2023-04-07 17:03:30,306.4,credit
2023-05-04 11:45:46,19.81,credit
2023-09-26 11:45:32,56.57,debit
2023-12-05 15:22:27,89.82,credit
2023-09-03 09:26:31,163.26,credit
2024-01-26 02:02:33,405.71,credit
2024-03-13 14:36:00,468.6,credit
2023-04-23 21:44:11,354.0,credit
2023-06-10 03:51:54,221.16,credit
2023-11-01 02:07:53,239.52,credit
2023-07-24 13:32:39,92.17,debit
2023-10-27 22:06:14,72.88,credit
2023-08-26 14:53:18,445.85,debit
2024-02-19 20:31:53,449.97,credit
2023-06-04 07:30:13,429.57,credit
2023-10-26 16:07:34,220.29,credit
2024-03-16 15:03:44,289.22,debit
2023-05-29 22:53:07,335.65,debit
2023-04-09 20:38:40,313.27,credit
2023-11-10 07:44:16,12.36,credit
2024-02-02 13:20:42,137.59,debit
2023-05-25 10:35:05,111.82,debit
2023-08-02 00:27:31,53.11,debit
2023-09-17 04:12:06,257.75,credit
2023-11-02 18:53:37,256.35,credit
2023-10-03 15:25:04,192.7,debit
2023-06-23 06:52:08,235.04,debit
2023-08-13 11:40:33,246.55,debit
2024-02-22 04:10:32,196.79,debit
2024-02-07 06:46:18,487.52,credit
2024-03-09 22:33:23,492.25,credit
2023-11-08 19:40:03,67.34,debit
2023-07-05 05:32:28,146.43,debit
2023-05-01 07:49:27,289.51,debit
2023-05-28 18:00:38,173.89,debit
2023-12-15 15:49:39,250.8,credit
2023-06-02 09:18:24,149.77,credit
2024-02-27 02:25:14,114.33,credit
2023-06-28 04:37:50,388.84,debit
2023-12-10 02:51:36,154.94,credit
2023-05-01 03:27:53,450.12,debit
2023-07-02 07:50:50,90.38,debit
2023-08-22 06:53:36,231.43,debit
2023-09-05 16:07:03,278.78,debit
2024-01-08 03:51:40,328.1,debit
2023-10-02 18:35:37,396.52,credit
2023-06-05 18:18:52,200.56,debit
2023-07-06 08:50:26,220.31,debit
2024-02-28 01:51:07,384.81,debit
2023-11-14 12:06:56,263.11,credit
2023-10-20 16:00:43,218.57,debit
2023-09-04 18:31:05,197.49,credit
2024-01-25 10:15:58,109.37,credit
2023-12-14 07:05:25,149.8,debit
2023-12-04 09:20:03,65.7,credit
2024-03-12 04:21:53,14.46,credit
2024-02-10 16:09:15,280.24,credit
2024-01-22 16:10:44,410.04,debit
2023-11-19 03:05:27,188.67,debit
2023-08-03 04:13:52,26.75,debit
2023-04-20 04:42:34,344.78,credit
2023-11-22 07:46:20,200.05,debit
2024-03-12 05:42:50,100.96,credit
2024-03-01 03:48:19,355.44,debit
2023-05-12 12:58:10,63.77,credit
2024-02-06 15:42:28,336.68,debit
2023-12-09 07:49:51,57.81,credit
2023-11-25 19:33:09,215.28,debit
2023-08-06 15:47:39,137.53,credit
2023-06-30 12:50:31,137.73,debit
2023-08-12 04:08:20,467.1,debit
2023-09-12 16:56:26,158.33,debit
2023-12-06 14:13:34,20.75,debit
2023-05-15 13:07:43,165.19,debit
2024-01-30 04:46:29,434.22,credit
2023-06-24 00:33:24,444.36,credit
2023-09-23 11:43:17,54.01,credit
2023-12-09 18:01:22,312.26,debit
2023-05-10 18:07:37,241.54,debit
2023-11-19 23:32:57,320.89,debit
2023-10-11 06:56:14,449.22,debit
2023-04-15 06:59:25,332.04,debit
2023-10-30 04:32:21,173.2,debit
2023-06-20 23:20:57,40.15,credit
2023-04-22 05:59:15,45.26,credit
2024-03-25 22:02:04,333.52,credit
2023-10-21 09:50:12,188.39,credit
2024-02-01 04:52:46,333.61,credit
2023-08-15 15:10:00,13.9,credit
2023-07-11 21:52:40,484.29,debit
2023-09-28 16:14:28,292.49,debit
2024-02-06 01:57:19,53.86,credit
2023-11-24 14:15:07,195.17,credit
2023-07-26 03:23:40,436.15,debit
2024-01-25 00:29:27,106.12,credit
2023-05-07 03:01:06,270.39,debit
2024-01-17 23:26:19,431.27,debit
2023-11-01 05:45:59,111.02,debit
2023-06-17 04:35:32,319.95,debit
2023-09-08 16:52:09,465.01,debit
2023-12-29 05:59:27,436.32,credit
2023-05-07 07:54:12,395.95,credit
2023-04-09 14:47:15,423.29,debit
2023-08-11 13:11:46,490.5,debit
2023-10-28 15:29:52,475.32,debit
2024-01-31 07:29:18,235.94,credit
2023-08-01 21:03:16,276.59,debit
2023-05-01 02:39:35,199.1,debit
2023-09-05 14:54:37,349.18,credit
2024-03-02 04:32:35,189.39,credit
2024-02-24 21:46:58,341.24,credit
2023-12-31 10:02:12,419.11,debit
2023-06-09 09:06:00,309.78,credit
2023-05-20 11:09:10,142.27,credit
2023-07-15 23:32:33,298.88,debit
2023-08-09 22:18:55,325.78,credit
2023-06-18 00:47:56,92.62,credit
2023-05-30 19:50:33,96.82,debit
2023-05-02 15:44:49,355.06,debit
2023-11-16 18:30:00,63.41,credit
2024-03-03 12:41:24,18.5,credit
2023-06-12 17:31:09,89.25,debit
2024-02-09 15:22:43,289.28,debit
2023-05-18 01:36:20,86.54,debit
2023-04-16 01:34:20,376.92,credit
2023-05-19 04:21:42,454.84,credit
2023-10-07 06:26:51,377.9,debit
2023-07-03 04:31:24,381.57,credit
2023-12-13 06:42:27,174.11,credit
2023-04-20 15:19:37,446.25,debit
2024-03-07 12:09:32,359.31,debit
2024-03-29 07:09:09,175.88,debit
2023-05-15 11:02:15,381.07,credit
2023-11-18 01:06:29,393.6,credit
2023-09-29 23:17:29,107.14,debit
2023-07-17 06:54:28,252.05,credit
2023-05-26 15:35:44,484.24,credit
2023-07-16 04:16:26,472.45,credit
2023-11-20 17:36:10,479.76,debit
2024-01-12 09:28:00,28.86,debit
2024-01-11 15:59:05,161.69,credit
2023-05-22 05:22:48,32.58,debit
2024-03-27 05:28:44,169.27,debit
2023-12-30 02:30:10,50.55,credit
2023-08-25 11:14:43,32.45,debit
2023-06-02 08:34:50,373.31,credit
2023-04-05 16:57:52,47.72,credit
2023-12-26 07:37:41,473.78,debit
2023-09-08 14:52:48,394.49,debit
2023-11-22 17:52:31,345.76,debit
2023-04-18 20:41:43,46.32,debit
2023-11-13 00:24:48,42.73,credit
2023-05-06 09:04:05,72.39,debit
2023-05-19 03:20:46,278.56,credit
2024-03-27 05:26:23,22.57,credit
2023-11-25 02:26:19,95.17,credit
2024-03-09 19:15:30,305.34,debit
2023-12-10 04:45:43,409.86,credit
2024-01-12 22:59:56,376.75,debit
2023-07-22 14:06:08,212.8,debit
2024-02-14 21:08:38,311.74,credit
2023-04-08 16:13:53,324.97,debit
2023-06-29 23:18:41,199.06,credit
2024-03-04 21:51:04,68.45,credit
2023-06-08 01:26:12,333.27,credit
2024-01-10 20:03:05,391.5,debit
2023-10-12 02:14:04,400.84,credit
2023-10-04 11:49:09,235.01,debit
2023-10-01 13:44:31,217.37,debit
2024-03-04 10:50:22,354.17,credit
2023-10-06 02:36:09,64.07,debit
2023-06-08 19:58:46,420.69,debit
2023-04-18 03:07:57,160.12,credit
2023-10-16 19:25:00,25.82,credit
2024-03-12 23:39:05,112.97,debit
2023-11-26 04:44:02,100.31,debit
2024-03-21 15:50:05,35.87,credit
2024-03-08 09:45:38,427.17,credit
2024-01-25 03:42:58,491.06,debit
2023-05-17 15:32:55,357.13,debit
2023-05-05 13:34:55,351.86,credit
2023-12-14 10:25:21,173.82,credit
2023-10-19 20:11:36,236.82,credit
2024-01-10 02:33:57,399.63,debit
2024-02-26 23:22:31,183.03,credit
2023-08-01 01:41:18,223.96,credit
2023-09-07 15:33:24,279.16,debit
2024-01-13 07:37:54,353.94,credit
2023-12-24 08:23:21,467.9,credit
2023-11-30 17:42:59,42.31,debit
2023-08-17 18:48:25,250.43,debit
2024-03-03 06:00:04,478.16,debit
2024-03-08 12:45:36,73.2,credit
2023-04-15 04:05:34,168.89,credit
2023-12-13 06:00:54,255.95,debit
2024-02-06 17:38:44,462.95,debit
2023-06-13 02:56:41,289.37,debit
2023-11-03 16:18:54,206.43,debit
2023-05-18 05:24:17,393.49,debit
2024-02-20 19:00:58,329.81,credit
2023-04-23 04:17:58,236.27,credit
2024-02-06 12:42:26,148.22,debit
2023-07-19 17:18:32,485.14,debit
2023-09-30 18:52:29,443.71,debit
2023-12-24 07:09:20,295.99,credit
2023-12-26 11:19:55,77.39,credit
2023-07-18 13:40:58,433.37,credit
2023-10-23 03:32:54,132.69,credit
2024-02-18 05:55:47,51.84,credit
2023-09-28 14:12:00,259.17,debit
2023-12-06 02:44:49,61.12,debit
2023-12-17 11:59:29,21.18,credit
2023-08-04 02:51:54,327.8,credit
2024-02-25 08:56:12,248.37,debit
2024-01-06 01:01:27,18.43,debit
2023-12-12 18:20:10,444.3,credit
2024-03-08 02:53:48,401.52,credit
2023-10-05 23:18:07,194.43,debit
2024-02-12 23:57:49,298.86,debit
2023-10-30 22:06:46,134.59,debit
2023-07-29 10:09:47,335.83,credit
2023-06-14 04:14:59,119.0,debit
2023-06-13 12:00:15,457.09,debit
2024-02-28 03:44:52,143.13,debit
2023-07-14 01:21:23,495.64,debit
2023-08-09 17:32:35,268.0,credit
2023-03-30 11:33:31,434.78,debit
2023-10-01 07:00:40,68.6,credit
2023-05-06 17:07:38,217.6,credit
2023-09-23 01:14:13,460.68,credit
2023-05-03 00:10:03,441.29,credit
2023-11-28 06:33:43,344.52,debit
2023-08-31 05:47:03,105.26,debit
2023-07-25 02:48:30,339.87,debit
2023-03-31 10:00:48,253.37,credit
2023-03-31 00:10:10,47.03,debit
2024-01-14 08:40:23,269.4,credit
2023-12-18 17:45:19,434.71,debit
2023-12-20 06:15:24,326.34,debit
2023-06-26 19:30:05,424.29,credit
2023-08-18 20:19:42,227.63,debit
2023-06-25 23:29:45,256.18,debit
2023-07-19 10:42:19,45.2,credit
2024-01-24 07:28:34,453.96,debit
2024-03-04 15:45:16,46.65,credit
2023-10-25 08:17:57,456.99,debit
2023-10-31 12:50:33,240.03,credit
2023-12-22 07:02:28,226.91,credit
2023-04-24 17:23:54,423.17,credit
2023-07-10 17:22:29,359.26,credit
2023-08-31 18:01:13,360.79,credit
2023-06-05 21:48:03,207.49,debit
2023-11-15 11:14:18,107.21,credit
2023-05-02 18:46:28,428.17,credit
2023-10-14 21:58:57,330.97,credit
2023-04-01 07:10:44,222.59,debit
2023-09-20 02:05:49,29.74,debit
2023-11-24 07:31:41,272.56,credit
2023-06-25 13:47:24,496.6,debit
2024-02-18 04:37:50,304.14,debit
2023-11-25 04:58:16,358.42,credit
2023-09-25 09:30:52,90.48,credit
2023-05-10 20:54:11,178.54,credit
2024-02-02 10:12:53,122.2,credit
2024-01-11 08:07:59,401.17,credit
2024-03-24 23:40:54,63.87,credit
2024-03-24 19:45:15,492.55,debit
2023-08-05 18:55:12,186.11,debit
2023-12-01 09:29:53,217.45,debit
2023-11-19 12:50:13,387.93,credit
2024-03-01 09:11:05,80.17,debit
2024-02-13 17:51:11,490.31,credit
2023-10-23 06:23:07,80.2,credit
2023-06-27 07:24:42,316.85,debit
2023-11-10 01:41:04,301.53,credit
2023-04-21 13:20:40,171.38,debit
2024-03-17 02:46:42,171.32,debit
2023-08-28 06:56:36,44.69,debit
2024-01-24 01:46:25,366.24,credit
2023-04-16 04:14:17,322.43,credit
2023-09-19 03:03:42,171.91,debit
2023-08-31 09:24:09,439.43,credit
2024-01-26 03:53:33,463.1,debit
2023-08-24 19:30:39,434.77,credit
2024-01-03 22:12:20,332.67,credit
2023-06-01 05:05:00,237.2,credit
2023-07-04 20:30:34,115.22,debit
2023-09-26 22:35:20,80.5,debit
2023-12-12 18:01:20,14.88,credit
2024-01-24 23:44:58,87.6,debit
2023-06-20 11:00:02,358.48,debit
2023-08-25 08:32:36,288.89,debit
2023-11-30 18:23:06,195.69,credit
2023-07-07 13:16:07,296.03,debit
2023-06-11 13:55:47,58.96,credit
2023-07-16 15:41:07,172.64,debit
2023-06-11 00:20:23,430.96,credit
2023-12-18 21:03:09,129.03,credit
2023-10-19 00:44:16,347.7,credit
2023-09-24 21:12:01,43.22,debit
2023-06-05 04:20:18,433.7,credit
2023-07-23 09:02:00,428.27,debit
2023-06-07 20:09:49,411.54,credit
2023-07-20 11:53:07,100.0,credit
2024-01-30 02:21:10,119.19,debit
2023-09-03 10:18:32,152.75,credit
2023-12-27 12:25:46,22.53,credit
2023-09-16 20:19:34,462.95,debit
2023-12-07 22:42:27,247.76,credit
2023-07-07 03:49:13,30.1,debit
2023-08-18 22:13:18,120.62,debit
2023-06-04 22:43:02,78.76,credit
2023-07-12 22:55:40,193.91,debit
2023-04-18 14:01:25,395.47,debit
2024-03-03 08:28:11,146.69,debit
2024-02-02 06:18:22,150.43,credit
2023-08-22 13:06:51,475.72,debit
2023-06-14 01:22:06,39.44,credit
2024-03-12 13:06:34,41.82,debit
2023-04-05 03:11:17,206.07,credit
2023-07-14 18:58:49,212.33,debit
2023-06-29 01:31:29,160.21,debit
2023-04-27 01:43:42,183.23,debit
2023-12-16 08:15:29,313.59,credit
2023-09-29 14:34:38,70.2,credit
2023-06-25 19:30:35,484.49,debit
2024-01-16 06:19:02,420.22,debit
2023-08-29 04:48:10,221.98,debit
2023-04-25 21:00:21,255.82,debit
2023-04-21 18:27:43,44.46,credit
2023-07-30 13:26:03,492.06,credit
2024-01-26 12:19:50,499.75,credit
2023-04-15 13:51:17,245.76,credit
2023-10-28 17:50:30,296.25,credit
2023-09-09 14:05:46,364.62,debit
2023-07-07 07:28:07,415.75,credit
2023-05-06 16:28:45,346.83,debit
2023-12-27 18:57:51,277.63,debit
2023-11-11 00:00:12,308.04,debit
2023-08-12 00:26:21,107.45,debit
2023-08-18 07:43:15,58.84,debit
2023-05-24 05:58:01,339.83,credit
2024-02-18 10:37:53,121.46,credit
2024-02-21 17:30:39,170.6,credit
2024-01-23 23:01:45,485.2,debit
2024-03-06 07:22:50,261.68,credit
2023-12-31 21:59:24,102.13,credit
2023-06-08 13:17:24,382.04,debit
2023-04-27 09:17:45,78.5,credit
2023-10-04 10:19:10,476.77,debit
2023-11-28 21:09:33,470.27,credit
2024-01-17 13:47:20,25.77,debit
2023-10-26 11:04:12,12.86,debit
2023-12-30 10:43:27,64.89,debit
2023-04-02 06:49:12,45.63,credit
2023-10-05 11:21:53,80.71,credit
2023-09-24 03:57:59,268.38,credit
2023-08-02 12:44:27,483.08,credit
2023-06-22 00:05:38,373.28,debit
2023-09-29 15:02:52,140.37,debit
2023-04-12 07:39:43,109.17,credit
2024-03-21 22:47:58,376.55,credit
2023-12-08 22:25:01,212.54,credit
2023-05-12 02:40:10,420.57,credit
2023-05-07 16:33:10,469.22,debit
2023-07-15 19:20:03,257.24,debit
2023-10-01 15:15:31,191.49,credit
2023-12-26 00:43:18,489.88,credit
2023-12-30 12:30:01,277.26,credit
2023-08-20 09:24:36,287.28,debit
2023-08-14 13:47:55,163.74,credit
2024-02-28 15:10:56,102.01,credit
2023-08-20 07:47:56,347.1,credit
2023-06-10 00:28:35,137.99,credit
2023-12-17 07:42:01,77.85,credit
2023-07-07 19:58:36,362.09,credit
2024-02-19 08:39:11,427.06,credit
2023-12-01 19:52:15,85.69,debit
2024-02-07 08:48:36,474.38,credit
2024-02-29 18:00:37,104.23,credit
2023-06-15 00:47:24,194.54,credit
2023-11-16 17:58:59,234.76,credit
2024-03-22 20:24:21,150.01,credit
2024-01-25 02:44:44,400.29,debit
2023-09-04 21:48:06,88.36,debit
2024-03-06 21:37:12,270.07,debit
2024-02-17 20:04:24,494.7,debit
2023-12-21 07:07:07,341.45,credit
2023-06-25 08:10:14,52.85,credit
2023-04-23 00:52:35,131.9,credit
2023-07-20 03:59:30,259.32,debit
2023-10-18 19:22:35,40.52,credit
2023-08-11 11:20:56,454.72,debit
2023-06-01 03:21:45,227.51,debit
2024-03-17 18:58:24,43.92,credit
2023-09-07 13:39:37,238.43,credit
2024-03-10 08:31:59,132.93,debit
2023-07-26 11:51:52,479.05,credit
2024-03-09 03:32:46,30.01,debit
2023-06-23 20:18:36,49.48,debit
2023-07-03 05:20:36,55.04,credit
2023-08-18 00:31:53,154.35,credit
2024-01-16 18:25:40,496.58,debit
2024-01-10 14:58:51,296.42,debit
2024-01-05 02:27:10,333.99,credit
2024-02-25 12:05:37,285.46,credit
2024-03-03 17:56:47,418.98,credit
2023-07-04 20:02:41,275.2,credit
2024-02-28 12:16:06,497.52,credit
2023-09-22 18:19:37,395.82,debit
2023-10-17 04:12:15,329.94,debit
2024-01-26 14:17:07,352.7,debit
2023-09-13 20:03:11,442.5,credit
2023-07-21 07:22:09,145.68,debit
2023-11-15 21:20:46,306.84,debit
2023-10-11 20:24:35,493.38,credit
2023-04-22 07:41:13,144.12,credit
2023-12-09 23:54:42,191.03,debit
2023-06-13 08:08:04,178.12,debit
2023-04-20 04:26:01,56.81,credit
2024-02-16 18:27:24,161.21,credit
2023-12-26 03:09:13,425.65,credit
2023-05-20 18:26:38,194.72,debit
2023-04-15 15:08:05,48.99,credit
2023-07-20 03:22:03,388.18,credit
2023-11-01 12:33:44,318.79,debit
2023-06-23 05:13:45,473.2,debit
2024-03-15 11:05:09,163.02,debit
2023-10-01 17:29:17,178.5,credit
2023-08-27 06:23:29,457.33,credit
2023-03-31 03:59:13,221.23,debit
2023-09-10 19:51:20,156.27,debit
2023-10-27 01:34:48,247.59,debit
2024-01-05 23:48:16,299.16,debit
2024-03-02 05:32:13,127.2,credit
2024-02-22 08:54:19,66.07,debit
2023-09-10 01:48:21,483.73,credit
2023-10-07 13:38:57,448.9,debit
2024-02-24 04:05:01,264.46,debit
2023-10-04 01:43:25,239.69,credit
2024-03-20 14:35:30,75.55,credit
2023-07-23 17:15:46,36.77,debit
2023-09-10 01:39:52,192.4,debit
2023-10-27 04:42:13,403.95,debit
2023-09-07 15:24:25,354.9,credit
2024-03-12 06:05:17,43.7,debit
2023-08-12 20:03:25,137.26,credit
2023-07-02 00:01:08,489.04,credit
2023-06-13 12:44:39,291.31,debit
2024-01-02 12:12:43,108.2,credit
2024-01-04 18:49:26,323.24,debit
2023-11-17 12:25:10,480.93,credit
2023-05-19 13:16:56,472.57,debit
2023-10-26 11:07:33,455.9,debit
2024-01-24 15:10:56,39.03,credit
2023-06-01 20:32:00,89.96,debit
2023-11-25 05:37:53,319.23,credit
2024-03-15 02:48:42,17.31,credit
2023-09-05 17:01:42,238.91,debit
2023-07-15 18:30:51,401.03,credit
2023-05-09 19:55:17,459.81,debit
2023-07-16 01:35:26,276.22,credit
2023-06-13 20:59:09,39.76,credit
2023-06-04 11:44:57,385.25,credit
2023-05-11 06:40:46,411.76,credit
2024-03-17 22:01:56,427.61,debit
2023-05-22 21:39:34,402.91,debit
2024-02-25 19:25:11,480.94,credit
2023-11-01 11:42:03,30.23,credit
2023-11-20 00:01:25,46.59,debit
2023-06-16 01:17:50,217.88,credit
2023-09-22 22:33:47,452.83,credit
2023-10-13 04:50:10,192.98,debit
2023-10-13 01:20:17,196.7,credit
2023-04-07 02:26:24,497.58,credit
2023-04-09 04:38:41,497.0,credit
2023-09-12 08:31:43,40.76,debit
2023-09-05 07:14:08,330.35,credit
2023-06-30 23:41:51,478.43,debit
2024-01-02 20:52:11,303.68,debit
2023-05-04 06:18:47,40.26,debit
2024-03-13 21:37:16,25.56,credit
2024-01-13 05:04:11,180.23,credit
2024-03-21 23:02:35,393.52,credit
2024-03-25 09:43:11,234.24,debit
2023-12-28 20:36:21,41.15,credit
2023-09-26 00:52:44,290.29,debit
2023-12-29 20:13:11,333.7,credit
2023-06-09 21:19:31,450.07,debit
2023-06-27 02:04:39,288.27,debit
2023-08-21 18:38:59,382.38,credit
2023-09-14 23:23:22,496.37,credit
2023-11-07 04:44:10,415.33,debit
2024-03-12 12:39:06,468.85,debit
2023-05-16 07:57:49,11.5,credit
2023-06-07 08:55:51,435.92,debit
2023-07-09 06:02:39,128.6,credit
2024-02-08 13:32:21,360.51,credit
2023-06-24 17:26:55,438.23,credit
2023-04-21 12:22:08,108.61,debit
2023-04-07 11:56:15,144.76,debit
2023-06-29 15:53:00,388.93,credit
2023-05-11 21:12:18,461.63,debit
2024-02-03 23:13:48,238.14,credit
2024-02-22 07:49:25,25.64,credit
2023-07-04 21:59:34,219.63,debit
2023-07-14 11:31:18,148.56,debit
2024-01-04 09:38:21,302.39,credit
2023-11-29 09:27:49,202.72,debit
2023-05-01 04:10:14,192.61,debit
2024-01-12 20:41:27,300.04,credit
2023-05-28 18:21:01,45.44,debit
2023-10-05 04:01:47,211.32,credit
2023-06-12 14:50:09,82.91,debit
2023-04-30 12:41:38,211.09,credit
2023-06-26 10:21:55,393.81,credit
2024-02-10 09:13:32,60.46,credit
2023-11-02 00:27:09,321.77,credit
2023-07-08 07:10:09,263.29,debit
2023-09-13 03:29:48,50.59,debit
2024-01-24 11:39:33,139.7,credit
2023-10-29 07:37:32,83.81,credit
2023-09-03 21:20:49,435.48,credit
2023-05-08 16:35:24,98.94,debit
2023-11-13 04:57:54,384.58,debit
2024-01-06 04:45:03,26.81,debit
2023-05-30 23:19:21,83.43,credit
2024-01-17 23:50:56,479.52,debit
2023-08-29 15:49:21,461.41,debit
2023-06-07 11:31:22,133.32,debit
2023-05-29 13:10:22,460.48,debit
2023-04-30 15:49:39,370.81,debit
2023-04-16 19:15:14,437.93,credit
2023-12-26 05:46:32,488.91,debit
2023-07-21 10:13:47,236.62,debit
2024-03-02 11:31:33,308.95,debit
2024-01-25 23:05:23,32.29,debit
2023-08-27 18:34:07,277.35,debit
2023-11-14 09:34:42,283.15,debit
2023-06-18 18:24:05,284.6,credit
2024-02-07 20:28:37,468.13,debit
2023-09-03 18:45:53,441.79,credit
2024-03-17 20:11:52,246.79,credit
2023-04-09 20:59:31,499.95,credit
2024-02-25 16:55:29,258.25,debit
2023-09-21 17:53:44,254.36,credit
2024-03-15 04:03:34,274.09,debit
2023-08-09 15:07:34,422.42,debit
2023-06-02 19:55:14,229.83,credit
2023-09-11 15:15:56,482.57,credit
2023-06-16 03:13:54,317.59,credit
2023-12-06 13:19:32,372.68,credit
2023-10-28 18:12:17,496.24,debit
2023-09-18 06:13:05,232.18,credit
2023-09-21 02:28:29,77.59,credit
2023-12-16 21:51:58,318.0,debit
2024-01-29 22:21:28,455.36,credit
2024-02-22 15:26:47,181.58,credit
2023-09-14 10:10:13,427.38,credit
2024-02-21 19:03:31,267.49,credit
2023-11-19 05:55:36,302.18,credit
2023-12-06 18:12:09,235.11,debit
2023-06-07 00:15:34,398.63,credit
2023-04-01 23:24:50,138.16,debit
2023-06-07 12:45:39,185.44,credit
2023-06-07 18:08:49,70.53,credit
2023-11-16 12:07:02,305.55,credit
2023-05-26 02:37:21,309.53,debit
2023-04-23 23:44:51,323.0,credit
2024-02-01 22:40:17,447.03,debit
2024-01-11 13:22:27,296.51,debit
2024-03-23 15:58:21,11.7,credit
2023-05-23 16:13:47,397.57,credit
2023-11-12 06:03:57,223.51,credit
2023-12-06 17:42:46,282.69,debit
2024-01-14 06:09:39,125.16,credit
2024-01-24 18:07:22,464.56,debit
2024-02-21 22:33:16,413.08,debit
2023-12-25 15:08:37,239.1,credit
2023-09-19 15:53:14,38.05,credit
2023-12-20 04:37:12,351.83,debit
2024-03-13 18:00:37,385.48,debit
2023-08-22 11:12:02,276.49,debit
2023-10-04 22:40:50,413.81,credit
2023-05-10 04:52:10,171.42,credit
2024-02-13 21:04:27,336.77,credit
